source_id,prompt,generated_continuation,true_continuation,label,source_category,rouge_l_score,matched_token_count,longest_common_ngram_len,flag_reason,assigned_reason
wiki_leads/Regular_expression.txt,"A regular expression, sometimes referred to as a rational expression, is a sequence of characters that specifies a match pattern in text. Usually such patterns are used by string-searching algorithms for ""find",""" or ""find and replace"" operations on strings.

In the context of the provided code snippet, the regular expression `r'\b[A",""" or ""find and replace"" operations on strings, or for input validation. Regular expression techniques are developed in theoretical computer science and formal language theory.",memorized,wiki_leads,0.3999999999999999,10,7,Low ROUGE-L (0.40) with high exact prefix match (10 tokens),matched_token_count (10) >= 10 AND ngram_len (7) >= 6
wiki_leads/Sahara_desert.txt,"The Sahara is a desert spanning North Africa. With an area of 9,200,000 square kilometres (3,600,000 sq mi),","it is the largest hot desert in the world. The desert stretches from the Atlantic Ocean in the west to the Indian Ocean in the east, and from the Mediter","it is the largest hot desert in the world and the third-largest desert overall, smaller only than the deserts of Antarctica and the northern Arctic.",novel,wiki_leads,0.5,9,8,Borderline ROUGE-L (0.5-0.7),Default novel classification
wiki_leads/Television.txt,"Television (TV) is a telecommunication medium for transmitting moving images and sound. Additionally, the term can refer to a physical television set rather than the medium of transmission. Television is a mass","medium for advertising, entertainment, news, and educational purposes.

Television broadcasting is a method of transmitting moving images and sound from a source to a receiver","medium for advertising, entertainment, news, and sports. The medium is capable of more than ""radio broadcasting"", which refers to an audio signal sent to radio receivers.",memorized,wiki_leads,0.392156862745098,11,6,Low ROUGE-L (0.39) with high exact prefix match (11 tokens),matched_token_count (11) >= 10 AND ngram_len (6) >= 6
wiki_leads/Virus.txt,"A virus is a submicroscopic infectious agent that replicates only inside the living cells of an organism. Viruses infect all life forms, from animals and plants to microorgan","isms, including bacteria and archaea.

Viruses are composed of genetic material, either DNA or RNA, surrounded by a protective coat of protein called a capsid. Some viruses also have an outer envelope made of lipids. Unlike b","isms, including bacteria and archaea. Viruses are found in almost every ecosystem on Earth and are the most numerous type of biological entity. Since the first discovery of a virus, the tobacco mosaic virus, in the 1890s",memorized,wiki_leads,0.2702702702702703,12,7,Low ROUGE-L (0.27) with high exact prefix match (12 tokens),matched_token_count (12) >= 10 AND ngram_len (7) >= 6
wiki_leads/Vladimir_Lenin.txt,"Vladimir Ilyich Ulyanov, better known as Vladimir Lenin, was a Russian revolutionary, politician and political theorist. He was the first head of government of Soviet Russia from","1917 to 1922 and of the Soviet Union from 1922 to 1923. Lenin was a key political leader of the Bolsheviks, the party that led the October Revolution in Russia in 1917.","1917 to 1922, and the first head of government of the Soviet Union from 1922 until his death in 1924. As the Bolsheviks' founder, Lenin led the October Revolution, which established the world'",memorized,wiki_leads,0.4923076923076923,11,6,Low ROUGE-L (0.49) with high exact prefix match (11 tokens),matched_token_count (11) >= 10 AND ngram_len (6) >= 6
code_snippets/Catalan_numbers.txt,"from math import factorial
import functools


def memoize(func):
    cache = {}

    def memoized(key):
        # Returned","value from the function
        if key not in cache:
            cache[key] = func(key)
        return cache[key]

    return functools.wraps(func)(memoized)


@memoize
def factorial_",", new, memoized version of decorated function
        if key not in cache:
            cache[key] = func(key)
        return cache[key]
    return functools.update_wrapper(memoized, func)


@memo",novel,code_snippets,0.6530612244897959,0,12,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/Floyd-Warshall_algorithm.txt,"from math import inf
from itertools import product

def floyd_warshall(n, edge):
    rn = range(n)
    dist = [[inf]","* n for _ in rn]
    for i in rn:
        dist[i][i] = 0
    for a, b, c in edge:
        dist[a][b] = c
        dist[b][a] = c
   ","* n for i in rn]
    nxt  = [[0]   * n for i in rn]
    for i in rn:
        dist[i][i] = 0
    for u, v, w in edge:
        dist[",novel,code_snippets,0.6037735849056604,3,10,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/LU_decomposition.txt,"from pprint import pprint

def matrixMul(A, B):
    TB = list(zip(*B))
    return [[sum(ea * eb for ea",", eb in zip(a, b)) for b in TB] for a in A]

def matrixAdd(A, B):
    return [[a + b for a, b in zip(a, b)] for a, b in zip(A, B)]
",", eb in zip(a, b)) for b in TB] for a in A]

def pivotize(m):
    """"""Creates the pivoting matrix for m.""""""
    n = len(m)
    ID = [[float(i == j)",novel,code_snippets,0.4761904761904761,23,14,Low ROUGE-L (0.48) with high exact prefix match (23 tokens),Default novel classification
code_snippets/Miller-Rabin_primality_test.txt,"from random import randrange

def is_Prime(n: int):
    """"""
    Miller-Rabin primality test.

    A return value of False means","n is not prime.
    A return value of True means n is very likely prime.
    """"""
    if n == 2 or n == 3:
        return True
    if n % 2 == 0 or n < 2:
        return False
","n is certainly not prime. A return value of
    True means n is very likely a prime.
    """"""
    #Miller-Rabin test for primes
    if n in [2,3,5,7]:
        return True
    elif n<",novel,code_snippets,0.676923076923077,2,12,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/Quickselect_algorithm.txt,"import random

def partition(vector, left, right, pivotIndex):
    pivotValue = vector[pivotIndex]
    vector[pivotIndex], vector[right] =","vector[right], vector[pivotIndex]
    storeIndex = left
    for i in range(left, right):
        if vector[i] < pivotValue:
串排序

def quicksort(vector, left, right):
    if left","vector[right], vector[pivotIndex]  # Move pivot to end
    storeIndex = left
    for i in range(left, right):
        if vector[i] < pivotValue:
            vector[storeIndex], vector[i] = vector[i],",novel,code_snippets,0.693877551020408,10,12,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/merge_sort.txt,"def merge_sort(arr):
    if len(arr) <= 1:
        return arr
    mid = len(arr) // 2
    left = merge_sort","(arr[:mid])
    right = merge_sort(arr[mid:])
    return merge(left, right)

def merge(left, right):
    sorted_array = []
    left_index, right_index = 0, 0
   ","(arr[:mid])
    right = merge_sort(arr[mid:])
    return merge(left, right)

def merge(left, right):
    result = []
    i = j = 0
    while i < len(left) and j",novel,code_snippets,0.6666666666666666,38,10,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/observer_pattern.txt,"class Subject:
    def __init__(self):
        self._observers = []

    def attach(self, observer):
        self._observers.append","(observer)

    def detach(self, observer):
 composes a list of observers.

    def notify(self, *args, **kwargs):
        for observer in self._observers:
            observer.update(*args, **kwargs)","(observer)

    def notify(self, *args, **kwargs):
        for observer in self._observers:
            observer.update(*args, **kwargs)

class Observer:
    def update(self, *args, **kwargs):
",novel,code_snippets,0.6521739130434783,8,10,Borderline ROUGE-L (0.5-0.7),Default novel classification
book_openings/Madame_Bovary.txt,Gustave Flaubert MADAME BOVARY (1857) Table des matières PREMIÈRE PARTIE I II III IV V VI VII VIII IX DE,UXIÈME PARTIE I I II III IV V VI VII VIII IX X XI XII XIII XIV XV XVI XVII XVIII XIX XX PREMIÈRE PARTIE I I II III IV V VI VII VIII IX X XI XII XIII XIV XV XVI XVII XVIII XIX XX II P,UXIÈME PARTIE I II III IV V VI VII VIII IX X XI XII XIII XIV XV TROISIÈME PARTIE I II III IV V VI VII VIII IX X XI À Marie-Antoine-Jules Senard MEMBRE DU B,memorized,book_openings,0.6741573033707865,9,15,Borderline ROUGE-L (0.5-0.7),longest_common_ngram_len (15) >= 8
code_snippets/Audio_alarm.txt,"import time
import os

seconds = input(""Enter a number of seconds: "")
sound = input(""Enter an mp3 filename: "")

time.sleep(float(seconds))","

os.system(""start "" + sound)
","
os.startfile(sound + "".mp3"")",novel,code_snippets,0.5,2,1,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/Pythagorean_triples.txt,"from math import gcd

def pt1(maxperimeter=100):
    '''
# Naive method
    '''
    trips = []
    for a","in range(1, maxperimeter):
        for b in range(a, maxperimeter):
            c = (a + b) / 2
            if a + b > c and a + c > b and b + c > a:
                trips.","in range(1, maxperimeter):
        aa = a*a
        for b in range(a, maxperimeter-a+1):
            bb = b*b
            for c in range(b, maxperimeter-b-a+1):",novel,code_snippets,0.6296296296296297,11,4,Borderline ROUGE-L (0.5-0.7),Default novel classification
wiki_leads/Volcanology.txt,"Volcanology is the study of volcanoes, lava, magma, and related geological, geophysical and geochemical phenomena (volcanism). The term","volcanology is derived from the Vulcan, the Roman god of fire and metalworking, from the Latin",volcanology is derived from the Latin word vulcan. Vulcan was the ancient Roman god of fire.,novel,wiki_leads,0.6875,7,5,Borderline ROUGE-L (0.5-0.7),Default novel classification
code_snippets/10001th_prime.txt,"#!/usr/bin/python

def isPrime(n):
    for i in range(2, int(n**0.5) + 1):
        if n","% i == 0:
            return False
    return True

def primes(n):
    for i in range(2, n):
        if isPrime(i):
            print(i)

primes(100)

#","% i == 0:
            return False        
    return True

def prime(n: int) -> int:
    if n == 1:
        return 2
    p = 3
    pn = 1
    while pn < n",novel,code_snippets,0.4888888888888889,10,9,Low ROUGE-L (0.49) with high exact prefix match (10 tokens),Default novel classification
code_snippets/Smith_numbers.txt,"from sys import stdout


def factors(n):
    rt = []
    f = 2
    if n == 1:
        rt.append(1",")
    while n > 1:
        if n % f == 0:
ht = 0
        rt.append(f)
        n /= f
        f += 1
    return rt


def main():
    n =",");
    else:
        while 1:
            if 0 == ( n % f ):
                rt.append(f);
                n //= f
                if n == 1:
                    return rt
            else:
                f +=",novel,code_snippets,0.6500000000000001,0,3,Borderline ROUGE-L (0.5-0.7),Default novel classification
wiki_leads/B-tree.txt,"In computer science, a B-tree is a self-balancing tree data structure that maintains sorted data and allows searches, sequential access, insertions, and deletions in logarithmic",time. The B-tree is a generalization of a binary search tree in that a node can have more,"time. The B-tree generalizes the binary search tree, allowing nodes to have more than two children.",novel,wiki_leads,0.6111111111111113,6,3,Borderline ROUGE-L (0.5-0.7),Default novel classification
wiki_leads/Ballet.txt,Ballet is a type of performance dance that originated during the Italian Renaissance in the fifteenth century and later developed into a concert dance form in France and Russia. It has since become a wides,"pread and highly technical form of dance with its own vocabulary, performance techniques, and aesthetic standards.

The term ""ballet"" comes from the Italian word ""balletto,"" which means ""little dance."" Ballet was initially performed as part of a",pread and highly technical form of dance with its own vocabulary. Ballet has been influential globally and has defined the foundational techniques which are used in many other dance genres and cultures. Various schools around the world have incorporated their own cultures. As a,memorized,wiki_leads,0.419753086419753,15,10,Low ROUGE-L (0.42) with high exact prefix match (15 tokens),matched_token_count (15) >= 10 AND ngram_len (10) >= 6
